Year	Plot	Geno	Rep	Superblock	Block	Row	Col	Check	new	C	Anthesis	Silking	Planting	da	ds	a_s	GDD_a	GDD_s
2016	16A0515	FILL	2	1	2	9	43	99	1	Check	8-Aug	12-Aug	6/1/16	68	72	-4		
2016	16A0516	Ma83608	2	1	2	10	43	99	1	Panel	1-Aug	5-Aug	6/1/16	61	65	-4		
2016	16A0517	GMBAB	2	1	2	11	43	99	1	Panel	20-Jul	30-Jul	6/1/16	49	59	-10		
2016	16A0518	We08408	2	1	2	12	43	99	1	Panel	29-Jul	1-Aug	6/1/16	58	61	-3		
2016	16A0519	C4	2	1	2	13	43	99	1	Panel	26-Jul	2-Aug	6/1/16	55	62	-7		
2016	16A0520	Me100	2	1	2	14	43	99	1	Panel	27-Jul	5-Aug	6/1/16	56	65	-9		
2016	16A0521	Ia2076	2	1	2	15	43	99	1	Panel	1-Aug	2-Aug	6/1/16	61	62	-1		
2016	16A0522	Check2	2	1	2	16	43	2	0	Check	8-Aug	16-Aug	6/1/16	68	76	-8		
2016	16A0523	W3647	2	1	2	17	43	99	1	Panel	2-Aug	9-Aug	6/1/16	62	69	-7		
2016	16A0524	Wh9261	2	1	2	18	43	99	1	Panel	1-Aug	3-Aug	6/1/16	61	63	-2		
2016	16A0525	W6462	2	1	2	19	43	99	1	Panel	10-Aug	16-Aug	6/1/16	70	76	-6		
2016	16A0526	Check1	2	1	2	20	43	1	0	Check	22-Jul	28-Jul	6/1/16	51	57	-6		
2016	16A0527	R853	2	1	2	21	43	99	1	Panel	10-Aug	17-Aug	6/1/16	70	77	-7		
2016	16A0528	FILL	2	1	2	22	43	99	1	Check	6-Aug	12-Aug	6/1/16	66	72	-6		
2016	16A0529	FILL	2	1	3	22	42	99	1	Check	8-Aug	8-Aug	6/1/16	68	68	0		
2016	16A0530	M23	2	1	3	21	42	99	1	Panel	6-Aug	16-Aug	6/1/16	66	76	-10		
2016	16A0531	FILL	2	1	3	20	42	99	1	Check	8-Aug	11-Aug	6/1/16	68	71	-3		
2016	16A0532	Wh07013	2	1	3	19	42	99	1	Panel	1-Aug	1-Aug	6/1/16	61	61	0		
2016	16A0533	OLCOTT	2	1	3	18	42	99	1	Panel	1-Sep	30-Aug	6/1/16	92	90	2		
2016	16A0534	We09425	2	1	3	17	42	99	1	Panel	26-Jul	2-Aug	6/1/16	55	62	-7		
2016	16A0535	Check1	2	1	3	16	42	1	0	Check	26-Jul	30-Jul	6/1/16	55	59	-4		
2016	16A0536	Check2	2	1	3	15	42	2	0	Check	3-Aug	9-Aug	6/1/16	63	69	-6		
2016	16A0537	Wu04819	2	1	3	14	42	99	1	Panel	2-Aug	3-Aug	6/1/16	62	63	-1		
2016	16A0538	Wh05032a	2	1	3	13	42	99	1	Panel	11-Aug	15-Aug	6/1/16	71	75	-4		
2016	16A0539	FILL	2	1	3	12	42	99	1	Check	5-Aug	9-Aug	6/1/16	65	69	-4		
2016	16A0540	We05408	2	1	3	11	42	99	1	Panel	25-Jul	30-Jul	6/1/16	54	59	-5		
2016	16A0541	Wu04401	2	1	3	10	42	99	1	Panel	2-Aug	8-Aug	6/1/16	62	68	-6		
2016	16A0542	Wh04020a	2	1	3	9	42	99	1	Panel	26-Jul	2-Aug	6/1/16	55	62	-7		
2016	16A0543	Ma2402	2	1	3	8	42	99	1	Panel	29-Jul	2-Aug	6/1/16	58	62	-4		
2016	16A0544	FILL	2	1	3	7	42	99	1	Check	8-Aug	11-Aug	6/1/16	68	71	-3		
2016	16A0545	Ia59	2	1	3	6	42	99	1	Panel	3-Aug	3-Aug	6/1/16	63	63	0		
2016	16A0546	C38	2	1	3	5	42	99	1	Panel	3-Aug	6-Aug	6/1/16	63	66	-3		
2016	16A0547	Ia45-2	2	1	3	4	42	99	1	Panel	2-Aug	2-Aug	6/1/16	62	62	0		
2016	16A0548	C13	2	1	3	3	42	99	1	Panel	22-Jul	25-Jul	6/1/16	51	54	-3		
2016	16A0549	IL671a	2	1	3	2	42	99	1	Panel	5-Aug	11-Aug	6/1/16	65	71	-6		
2016	16A0550	C1540	2	1	3	1	42	99	1	Panel	15-Aug	16-Aug	6/1/16	75	76	-1		
2016	16A0551	Wuh09153i	2	1	4	1	41	99	1	Panel	15-Aug	16-Aug	6/1/16	75	76	-1		
2016	16A0552	We03418a	2	1	4	2	41	99	1	Panel	11-Aug	11-Aug	6/1/16	71	71	0		
2016	16A0553	FILL	2	1	4	3	41	99	1	Check	8-Aug	9-Aug	6/1/16	68	69	-1		
2016	16A0554	SD277	2	1	4	4	41	99	1	Panel	6-Aug	9-Aug	6/1/16	66	69	-3		
2016	16A0555	C30	2	1	4	5	41	99	1	Panel	8-Aug	10-Aug	6/1/16	68	70	-2		
2016	16A0556	NJ7Y	2	1	4	6	41	99	1	Panel	25-Aug	19-Aug	6/1/16	85	79	6		
2016	16A0557	Wh94053	2	1	4	7	41	99	1	Panel	8-Aug	11-Aug	6/1/16	68	71	-3		
2016	16A0558	Wh08115b	2	1	4	8	41	99	1	Panel	17-Aug	29-Aug	6/1/16	77	89	-12		
2016	16A0559	SD226	2	1	4	9	41	99	1	Panel	29-Jul	8-Aug	6/1/16	58	68	-10		
2016	16A0560	FILL	2	1	4	10	41	99	1	Check	11-Aug	15-Aug	6/1/16	71	75	-4		
2016	16A0561	SD789	2	1	4	11	41	99	1	Panel	6-Aug	9-Aug	6/1/16	66	69	-3		
2016	16A0562	I817	2	1	4	12	41	99	1	Panel	11-Aug	15-Aug	6/1/16	71	75	-4		
2016	16A0563	Check1	2	1	4	13	41	1	0	Check	25-Jul	1-Aug	6/1/16	54	61	-7		
2016	16A0564	Wh03031	2	1	4	14	41	99	1	Panel	6-Aug	10-Aug	6/1/16	66	70	-4		
2016	16A0565	Wuh07422i	2	1	4	15	41	99	1	Panel	1-Aug	5-Aug	6/1/16	61	65	-4		
2016	16A0566	Wuh09149i	2	1	4	16	41	99	1	Panel	1-Aug	4-Aug	6/1/16	61	64	-3		
2016	16A0567	Me135	2	1	4	17	41	99	1	Panel	1-Aug	2-Aug	6/1/16	61	62	-1		
2016	16A0568	W5543	2	1	4	18	41	99	1	Panel	2-Aug	3-Aug	6/1/16	62	63	-1		
2016	16A0569	Check2	2	1	4	19	41	2	0	Check	9-Aug	10-Aug	6/1/16	69	70	-1		
2016	16A0570	V781	2	1	4	20	41	99	1	Panel	18-Jul	19-Jul	6/1/16	47	48	-1		
2016	16A0571	FILL	2	1	4	21	41	99	1	Check	8-Aug	11-Aug	6/1/16	68	71	-3		
2016	16A0572	Fa32B	2	1	4	22	41	99	1	Panel	8-Aug	11-Aug	6/1/16	68	71	-3		
2016	16A0573	Wh04036V	2	1	5	22	40	99	1	Panel	4-Aug	4-Aug	6/1/16	64	64	0		
2016	16A0574	81-1	2	1	5	21	40	99	1	Panel	18-Aug	25-Aug	6/1/16	78	85	-7		
2016	16A0575	Wh93017	2	1	5	20	40	99	1	Panel	27-Jul	30-Jul	6/1/16	56	59	-3		
2016	16A0576	W822GSe	2	1	5	19	40	99	1	Panel	25-Jul	27-Jul	6/1/16	54	56	-2		
2016	16A0577	We09402	2	1	5	18	40	99	1	Panel	28-Jul	2-Aug	6/1/16	57	62	-5		
2016	16A0578	Check2	2	1	5	17	40	2	0	Check	8-Aug	11-Aug	6/1/16	68	71	-3		
2016	16A0579	VIA5492	2	1	5	16	40	99	1	Panel	25-Jul	2-Aug	6/1/16	54	62	-8		
2016	16A0580	Wh10140R	2	1	5	15	40	99	1	Panel	1-Aug	2-Aug	6/1/16	61	62	-1		
2016	16A0581	Wh96011	2	1	5	14	40	99	1	Panel	1-Aug	6-Aug	6/1/16	61	66	-5		
2016	16A0582	Wh08022	2	1	5	13	40	99	1	Panel	25-Jul	1-Aug	6/1/16	54	61	-7		
2016	16A0583	LUTHER HILL	2	1	5	12	40	99	1	Panel	1-Aug	4-Aug	6/1/16	61	64	-3		
2016	16A0584	Check1	2	1	5	11	40	1	0	Check	25-Jul	4-Aug	6/1/16	54	64	-10		
2016	16A0585	Me2	2	1	5	10	40	99	1	Panel	1-Sep	30-Aug	6/1/16	92	90	2		
2016	16A0586	Wh10035R	2	1	5	9	40	99	1	Panel	28-Jul	2-Aug	6/1/16	57	62	-5		
2016	16A0587	We06409b	2	1	5	8	40	99	1	Panel	29-Jul	3-Aug	6/1/16	58	63	-5		
2016	16A0588	We05401	2	1	5	7	40	99	1	Panel	25-Jul	29-Jul	6/1/16	54	58	-4		
2016	16A0589	SD883	2	1	5	6	40	99	1	Panel	10-Aug	12-Aug	6/1/16	70	72	-2		
2016	16A0590	IL453b	2	1	5	5	40	99	1	Panel	8-Aug	16-Aug	6/1/16	68	76	-8		
2016	16A0591	FILL	2	1	5	4	40	99	1	Check	8-Aug	11-Aug	6/1/16	68	71	-3		
2016	16A0592	Wh00033	2	1	5	3	40	99	1	Panel	1-Aug	5-Aug	6/1/16	61	65	-4		
2016	16A0593	Wuh07186i	2	1	5	2	40	99	1	Panel	3-Aug	11-Aug	6/1/16	63	71	-8		
2016	16A0594	FILL	2	1	5	1	40	99	1	Check	6-Aug	9-Aug	6/1/16	66	69	-3		
2016	16A0595	IL803a	2	2	6	1	39	99	1	Panel	15-Aug	16-Aug	6/1/16	75	76	-1		
2016	16A0596	We08414a	2	2	6	2	39	99	1	Panel	1-Aug	2-Aug	6/1/16	61	62	-1		
2016	16A0597	B5870	2	2	6	3	39	99	1	Panel	8-Aug	11-Aug	6/1/16	68	71	-3		
2016	16A0598	MR14	2	2	6	4	39	99	1	Panel	1-Aug	1-Aug	6/1/16	61	61	0		
2016	16A0599	C8w	2	2	6	5	39	99	1	Panel	11-Aug	15-Aug	6/1/16	71	75	-4		
2016	16A0600	IL13B	2	2	6	6	39	99	1	Panel	25-Aug	29-Aug	6/1/16	85	89	-4		
2016	16A0601	Wuh07429i	2	2	6	7	39	99	1	Panel	8-Aug	11-Aug	6/1/16	68	71	-3		
2016	16A0602	IL318a	2	2	6	8	39	99	1	Panel	15-Aug	16-Aug	6/1/16	75	76	-1		
2016	16A0603	IL354a	2	2	6	9	39	99	1	Panel	10-Aug	13-Aug	6/1/16	70	73	-3		
2016	16A0604	P39Goodman-Buckler	2	2	6	10	39	99	1	Panel	10-Aug	16-Aug	6/1/16	70	76	-6		
2016	16A0605	Check3	2	2	6	11	39	3	0	Check	12-Aug	15-Aug	6/1/16	72	75	-3		
2016	16A0606	Wh00051	2	2	6	12	39	99	1	Panel	5-Aug	6-Aug	6/1/16	65	66	-1		
2016	16A0607	Wh09068	2	2	6	13	39	99	1	Panel	4-Aug	8-Aug	6/1/16	64	68	-4		
2016	16A0608	I45	2	2	6	14	39	99	1	Panel	6-Aug	8-Aug	6/1/16	66	68	-2		
2016	16A0609	Wuh07177i	2	2	6	15	39	99	1	Panel	5-Aug	6-Aug	6/1/16	65	66	-1		
2016	16A0610	Me1	2	2	6	16	39	99	1	Panel	28-Jul	1-Aug	6/1/16	57	61	-4		
2016	16A0611	IL707a	2	2	6	17	39	99	1	Panel	11-Aug	12-Aug	6/1/16	71	72	-1		
2016	16A0612	Wh10163	2	2	6	18	39	99	1	Panel	11-Aug	16-Aug	6/1/16	71	76	-5		
2016	16A0613	Check2	2	2	6	19	39	2	0	Check	8-Aug	11-Aug	6/1/16	68	71	-3		
2016	16A0614	W5552	2	2	6	20	39	99	1	Panel	1-Aug	5-Aug	6/1/16	61	65	-4		
2016	16A0615	R851	2	2	6	21	39	99	1	Panel	6-Aug	11-Aug	6/1/16	66	71	-5		
2016	16A0616	IL779a	2	2	6	22	39	99	1	Panel	10-Aug	11-Aug	6/1/16	70	71	-1		
2016	16A0617	Check3	2	2	7	22	38	3	0	Check	9-Aug	17-Aug	6/1/16	69	77	-8		
2016	16A0618	MDM-23	2	2	7	21	38	99	1	Panel	5-Aug	6-Aug	6/1/16	65	66	-1		
2016	16A0619	Wh09117R	2	2	7	20	38	99	1	Panel	8-Aug	10-Aug	6/1/16	68	70	-2		
2016	16A0620	IL615a	2	2	7	19	38	99	1	Panel	9-Aug	15-Aug	6/1/16	69	75	-6		
2016	16A0621	Wh08042	2	2	7	18	38	99	1	Panel	3-Aug	5-Aug	6/1/16	63	65	-2		
2016	16A0622	Wuh09144i	2	2	7	17	38	99	1	Panel	5-Aug	9-Aug	6/1/16	65	69	-4		
2016	16A0623	IL788a	2	2	7	16	38	99	1	Panel	5-Aug	8-Aug	6/1/16	65	68	-3		
2016	16A0624	IL11D	2	2	7	15	38	99	1	Panel	11-Aug	15-Aug	6/1/16	71	75	-4		
2016	16A0625	NJ112	2	2	7	14	38	99	1	Panel	29-Jul	2-Aug	6/1/16	58	62	-4		
2016	16A0626	IL47A	2	2	7	13	38	99	1	Panel	11-Aug	13-Aug	6/1/16	71	73	-2		
2016	16A0627	EP62	2	2	7	12	38	99	1	Panel	3-Aug	10-Aug	6/1/16	63	70	-7		
2016	16A0628	W85	2	2	7	11	38	99	1	Panel	26-Jul	3-Aug	6/1/16	55	63	-8		
2016	16A0629	Wh10080	2	2	7	10	38	99	1	Panel	9-Aug	13-Aug	6/1/16	69	73	-4		
2016	16A0630	Wh1095407-2	2	2	7	9	38	99	1	Panel	2-Aug	8-Aug	6/1/16	62	68	-6		
2016	16A0631	IL18b	2	2	7	8	38	99	1	Panel	9-Aug	12-Aug	6/1/16	69	72	-3		
2016	16A0632	Wh98044	2	2	7	7	38	99	1	Panel	4-Aug	5-Aug	6/1/16	64	65	-1		
2016	16A0633	IaEV3015	2	2	7	6	38	99	1	Panel	9-Aug	10-Aug	6/1/16	69	70	-1		
2016	16A0634	Wh96015	2	2	7	5	38	99	1	Panel	1-Aug	5-Aug	6/1/16	61	65	-4		
2016	16A0635	Wu99811	2	2	7	4	38	99	1	Panel	11-Aug	11-Aug	6/1/16	71	71	0		
2016	16A0636	Check2	2	2	7	3	38	2	0	Check	11-Aug	15-Aug	6/1/16	71	75	-4		
2016	16A0637	IL437a	2	2	7	2	38	99	1	Panel	15-Aug	16-Aug	6/1/16	75	76	-1		
2016	16A0638	Wuh09093i	2	2	7	1	38	99	1	Panel	1-Aug	5-Aug	6/1/16	61	65	-4		
2016	16A0639	We02412	2	2	8	1	37	99	1	Panel	2-Aug	4-Aug	6/1/16	62	64	-2		
2016	16A0640	Wh09126R	2	2	8	2	37	99	1	Panel	5-Aug	9-Aug	6/1/16	65	69	-4		
2016	16A0641	Wh00065	2	2	8	3	37	99	1	Panel	9-Aug	6-Aug	6/1/16	69	66	3		
2016	16A0642	Check2	2	2	8	4	37	2	0	Check	18-Aug	19-Aug	6/1/16	78	79	-1		
2016	16A0643	34f	2	2	8	5	37	99	1	Panel	8-Aug	8-Aug	6/1/16	68	68	0		
2016	16A0644	We05411	2	2	8	6	37	99	1	Panel	11-Aug	15-Aug	6/1/16	71	75	-4		
2016	16A0645	Wh09083	2	2	8	7	37	99	1	Panel	5-Aug	5-Aug	6/1/16	65	65	0		
2016	16A0646	IL1171	2	2	8	8	37	99	1	Panel	11-Aug	11-Aug	6/1/16	71	71	0		
2016	16A0647	R839	2	2	8	9	37	99	1	Panel	8-Aug	11-Aug	6/1/16	68	71	-3		
2016	16A0648	Wuh09170i	2	2	8	10	37	99	1	Panel	30-Aug	30-Aug	6/1/16	90	90	0		
2016	16A0649	Wh10231V	2	2	8	11	37	99	1	Panel	30-Aug	30-Aug	6/1/16	90	90	0		
2016	16A0650	A685	2	2	8	12	37	99	1	Panel	23-Aug	25-Aug	6/1/16	83	85	-2		
2016	16A0651	IL673a	2	2	8	13	37	99	1	Panel	19-Aug	20-Aug	6/1/16	79	80	-1		
2016	16A0652	IL797a	2	2	8	14	37	99	1	Panel	30-Aug	30-Aug	6/1/16	90	90	0		
2016	16A0653	We02404	2	2	8	15	37	99	1	Panel	11-Aug	11-Aug	6/1/16	71	71	0		
2016	16A0654	Wh09075	2	2	8	16	37	99	1	Panel	30-Aug	30-Aug	6/1/16	90	90	0		
2016	16A0655	P39LE-261:61	2	2	8	17	37	99	1	Panel	5-Aug	9-Aug	6/1/16	65	69	-4		
2016	16A0656	C42	2	2	8	18	37	99	1	Panel	30-Aug	30-Aug	6/1/16	90	90	0		
2016	16A0657	Wu00801	2	2	8	19	37	99	1	Panel	9-Aug	12-Aug	6/1/16	69	72	-3		
2016	16A0658	Ia5261	2	2	8	20	37	99	1	Panel	6-Aug	10-Aug	6/1/16	66	70	-4		
2016	16A0659	SD176	2	2	8	21	37	99	1	Panel	1-Aug	2-Aug	6/1/16	61	62	-1		
2016	16A0660	Check3	2	2	8	22	37	3	0	Check	9-Aug	11-Aug	6/1/16	69	71	-2		
2016	16A0661	IaEV191	2	2	9	22	36	99	1	Panel	10-Aug	13-Aug	6/1/16	70	73	-3		
2016	16A0662	We06410	2	2	9	21	36	99	1	Panel	26-Jul	1-Aug	6/1/16	55	61	-6		
2016	16A0663	P39LE-253	2	2	9	20	36	99	1	Panel	1-Aug	8-Aug	6/1/16	61	68	-7		
2016	16A0664	We09413	2	2	9	19	36	99	1	Panel	4-Aug	9-Aug	6/1/16	64	69	-5		
2016	16A0665	C6A	2	2	9	18	36	99	1	Panel	29-Jul	2-Aug	6/1/16	58	62	-4		
2016	16A0666	FILL	2	2	9	17	36	99	1	Check	11-Aug	12-Aug	6/1/16	71	72	-1		
2016	16A0667	IL804a	2	2	9	16	36	99	1	Panel	17-Aug	20-Aug	6/1/16	77	80	-3		
2016	16A0668	IL747b	2	2	9	15	36	99	1	Panel	3-Aug	5-Aug	6/1/16	63	65	-2		
2016	16A0669	EP85	2	2	9	14	36	99	1	Panel	1-Aug	1-Aug	6/1/16	61	61	0		
2016	16A0670	P39LE-261	2	2	9	13	36	99	1	Panel	8-Aug	11-Aug	6/1/16	68	71	-3		
2016	16A0671	Check2	2	2	9	12	36	2	0	Check	8-Aug	8-Aug	6/1/16	68	68	0		
2016	16A0672	ILB5870	2	2	9	11	36	99	1	Panel	8-Aug	11-Aug	6/1/16	68	71	-3		
2016	16A0673	Check3	2	2	9	10	36	3	0	Check	11-Aug	16-Aug	6/1/16	71	76	-5		
2016	16A0674	A10579	2	2	9	9	36	99	1	Panel	8-Aug	10-Aug	6/1/16	68	70	-2		
2016	16A0675	EP61	2	2	9	8	36	99	1	Panel	8-Aug	17-Aug	6/1/16	68	77	-9		
2016	16A0676	IL112t	2	2	9	7	36	99	1	Panel	8-Aug	10-Aug	6/1/16	68	70	-2		
2016	16A0677	Wuh09183i	2	2	9	6	36	99	1	Panel	8-Aug	10-Aug	6/1/16	68	70	-2		
2016	16A0678	Ia45-3	2	2	9	5	36	99	1	Panel	6-Aug	9-Aug	6/1/16	66	69	-3		
2016	16A0679	IaEV3002	2	2	9	4	36	99	1	Panel	10-Aug	12-Aug	6/1/16	70	72	-2		
2016	16A0680	B5765	2	2	9	3	36	99	1	Panel	11-Aug	13-Aug	6/1/16	71	73	-2		
2016	16A0681	IL104g	2	2	9	2	36	99	1	Panel	8-Aug	10-Aug	6/1/16	68	70	-2		
2016	16A0682	Me121-wb	2	2	9	1	36	99	1	Panel	8-Aug	12-Aug	6/1/16	68	72	-4		
2016	16A0683	FILL	2	2	10	1	35	99	1	Check	10-Aug	11-Aug	6/1/16	70	71	-1		
2016	16A0684	Check2	2	2	10	2	35	2	0	Check	10-Aug	11-Aug	6/1/16	70	71	-1		
2016	16A0685	Check3	2	2	10	3	35	3	0	Check	15-Aug	15-Aug	6/1/16	75	75	0		
2016	16A0686	P14	2	2	10	4	35	99	1	Panel	9-Aug	12-Aug	6/1/16	69	72	-3		
2016	16A0687	MDM-12	2	2	10	5	35	99	1	Panel	15-Aug	15-Aug	6/1/16	75	75	0		
2016	16A0688	Wh09137R	2	2	10	6	35	99	1	Panel	2-Aug	4-Aug	6/1/16	62	64	-2		
2016	16A0689	M6411	2	2	10	7	35	99	1	Panel	8-Aug	11-Aug	6/1/16	68	71	-3		
2016	16A0690	P51xRp1d	2	2	10	8	35	99	1	Panel	8-Aug	10-Aug	6/1/16	68	70	-2		
2016	16A0691	EP83	2	2	10	9	35	99	1	Panel	12-Aug	16-Aug	6/1/16	72	76	-4		
2016	16A0692	W6786	2	2	10	10	35	99	1	Panel	8-Aug	11-Aug	6/1/16	68	71	-3		
2016	16A0693	IL27a	2	2	10	11	35	99	1	Panel	16-Aug	23-Aug	6/1/16	76	83	-7		
2016	16A0694	Ia453	2	2	10	12	35	99	1	Panel	8-Aug	11-Aug	6/1/16	68	71	-3		
2016	16A0695	If825	2	2	10	13	35	99	1	Panel	4-Aug	6-Aug	6/1/16	64	66	-2		
2016	16A0696	IL611a	2	2	10	14	35	99	1	Panel	10-Aug	13-Aug	6/1/16	70	73	-3		
2016	16A0697	C40	2	2	10	15	35	99	1	Panel	15-Aug	15-Aug	6/1/16	75	75	0		
2016	16A0698	Wh10049R	2	2	10	16	35	99	1	Panel	6-Aug	9-Aug	6/1/16	66	69	-3		
2016	16A0699	EP58	2	2	10	17	35	99	1	Panel	8-Aug	13-Aug	6/1/16	68	73	-5		
2016	16A0700	Wuh09150i	2	2	10	18	35	99	1	Panel	4-Aug	6-Aug	6/1/16	64	66	-2		
2016	16A0701	A7	2	2	10	19	35	99	1	Panel	9-Aug	10-Aug	6/1/16	69	70	-1		
2016	16A0702	IL744a	2	2	10	20	35	99	1	Panel	12-Aug	15-Aug	6/1/16	72	75	-3		
2016	16A0703	SD245	2	2	10	21	35	99	1	Panel	11-Aug	15-Aug	6/1/16	71	75	-4		
2016	16A0704	MDM-21	2	2	10	22	35	99	1	Panel	8-Aug	10-Aug	6/1/16	68	70	-2		
2016	16A0705	Wu00802	2	2	11	22	34	99	1	Panel	5-Aug	10-Aug	6/1/16	65	70	-5		
2016	16A0706	Wh07165R	2	2	11	21	34	99	1	Panel	9-Aug	11-Aug	6/1/16	69	71	-2		
2016	16A0707	IL618b	2	2	11	20	34	99	1	Panel	8-Aug	11-Aug	6/1/16	68	71	-3		
2016	16A0708	Il101t	2	2	11	19	34	99	1	Panel	5-Aug	10-Aug	6/1/16	65	70	-5		
2016	16A0709	Wh98063	2	2	11	18	34	99	1	Panel	1-Aug	3-Aug	6/1/16	61	63	-2		
2016	16A0710	MDM-17	2	2	11	17	34	99	1	Panel	8-Aug	11-Aug	6/1/16	68	71	-3		
2016	16A0711	Wuh09098i	2	2	11	16	34	99	1	Panel	1-Aug	3-Aug	6/1/16	61	63	-2		
2016	16A0712	C68	2	2	11	15	34	99	1	Panel	8-Aug	15-Aug	6/1/16	68	75	-7		
2016	16A0713	Wh10173V	2	2	11	14	34	99	1	Panel	16-Aug	16-Aug	6/1/16	76	76	0		
2016	16A0714	Check2	2	2	11	13	34	2	0	Check	8-Aug	11-Aug	6/1/16	68	71	-3		
2016	16A0715	IL776a	2	2	11	12	34	99	1	Panel	16-Aug	19-Aug	6/1/16	76	79	-3		
2016	16A0716	Wh10802R	2	2	11	11	34	99	1	Panel	3-Aug	6-Aug	6/1/16	63	66	-3		
2016	16A0717	Wuh08127i	2	2	11	10	34	99	1	Panel	5-Aug	6-Aug	6/1/16	65	66	-1		
2016	16A0718	MDM-1	2	2	11	9	34	99	1	Panel	10-Aug	11-Aug	6/1/16	70	71	-1		
2016	16A0719	Ia4189	2	2	11	8	34	99	1	Panel	5-Aug	9-Aug	6/1/16	65	69	-4		
2016	16A0720	ILB5765	2	2	11	7	34	99	1	Panel	15-Aug	15-Aug	6/1/16	75	75	0		
2016	16A0721	Wuh07469i	2	2	11	6	34	99	1	Panel	2-Aug	3-Aug	6/1/16	62	63	-1		
2016	16A0722	Check3	2	2	11	5	34	3	0	Check	11-Aug	15-Aug	6/1/16	71	75	-4		
2016	16A0723	IL799b	2	2	11	4	34	99	1	Panel	6-Aug	8-Aug	6/1/16	66	68	-2		
2016	16A0724	W1736	2	2	11	3	34	99	1	Panel	11-Aug	11-Aug	6/1/16	71	71	0		
2016	16A0725	We10401	2	2	11	2	34	99	1	Panel	11-Aug	13-Aug	6/1/16	71	73	-2		
2016	16A0726	Wh93006	2	2	11	1	34	99	1	Panel	6-Aug	6-Aug	6/1/16	66	66	0		
2016	16A0727	Ia5125	2	2	12	1	33	99	1	Panel	15-Aug	19-Aug	6/1/16	75	79	-4		
2016	16A0728	257A9	2	2	12	2	33	99	1	Panel	8-Aug	9-Aug	6/1/16	68	69	-1		
2016	16A0729	IL772a	2	2	12	3	33	99	1	Panel	11-Aug	12-Aug	6/1/16	71	72	-1		
2016	16A0730	MDM-18	2	2	12	4	33	99	1	Panel	9-Aug	13-Aug	6/1/16	69	73	-4		
2016	16A0731	A686	2	2	12	5	33	99	1	Panel	8-Aug	11-Aug	6/1/16	68	71	-3		
2016	16A0732	Check3	2	2	12	6	33	3	0	Check	10-Aug	15-Aug	6/1/16	70	75	-5		
2016	16A0733	FILL	2	2	12	7	33	99	1	Check	16-Aug	16-Aug	6/1/16	76	76	0		
2016	16A0734	W5579	2	2	12	8	33	99	1	Panel	6-Aug	9-Aug	6/1/16	66	69	-3		
2016	16A0735	Check2	2	2	12	9	33	2	0	Check	8-Aug	12-Aug	6/1/16	68	72	-4		
2016	16A0736	P51	2	2	12	10	33	99	1	Panel	5-Aug	9-Aug	6/1/16	65	69	-4		
2016	16A0737	Wh07020a	2	2	12	11	33	99	1	Panel	28-Jul	1-Aug	6/1/16	57	61	-4		
2016	16A0738	Ma5125	2	2	12	12	33	99	1	Panel	9-Aug	11-Aug	6/1/16	69	71	-2		
2016	16A0739	W6728	2	2	12	13	33	99	1	Panel	9-Aug	11-Aug	6/1/16	69	71	-2		
2016	16A0740	IL773a	2	2	12	14	33	99	1	Panel	11-Aug	17-Aug	6/1/16	71	77	-6		
2016	16A0741	P39M96	2	2	12	15	33	99	1	Panel	8-Aug	11-Aug	6/1/16	68	71	-3		
2016	16A0742	471-U6	2	2	12	16	33	99	1	Panel	17-Aug	19-Aug	6/1/16	77	79	-2		
2016	16A0743	SD829	2	2	12	17	33	99	1	Panel	1-Aug	4-Aug	6/1/16	61	64	-3		
2016	16A0744	W6757	2	2	12	18	33	99	1	Panel	2-Aug	6-Aug	6/1/16	62	66	-4		
2016	16A0745	Ma32	2	2	12	19	33	99	1	Panel	28-Jul	1-Aug	6/1/16	57	61	-4		
2016	16A0746	FILL	2	2	12	20	33	99	1	Check	8-Aug	11-Aug	6/1/16	68	71	-3		
2016	16A0747	MDM-9	2	2	12	21	33	99	1	Panel	5-Aug	3-Aug	6/1/16	65	63	2		
2016	16A0748	Wuh09191i	2	2	12	22	33	99	1	Panel	28-Jul	29-Jul	6/1/16	57	58	-1		
2016	16A0749	Wuh07481i	2	2	13	22	32	99	1	Panel	28-Jul	29-Jul	6/1/16	57	58	-1		
2016	16A0750	IL761a	2	2	13	21	32	99	1	Panel	8-Aug	9-Aug	6/1/16	68	69	-1		
2016	16A0751	C23	2	2	13	20	32	99	1	Panel	6-Aug	8-Aug	6/1/16	66	68	-2		
2016	16A0752	IL393a	2	2	13	19	32	99	1	Panel	9-Aug	15-Aug	6/1/16	69	75	-6		
2016	16A0753	We05410	2	2	13	18	32	99	1	Panel	25-Jul	29-Jul	6/1/16	54	58	-4		
2016	16A0754	IL751a	2	2	13	17	32	99	1	Panel	8-Aug	12-Aug	6/1/16	68	72	-4		
2016	16A0755	MDM-20	2	2	13	16	32	99	1	Panel	10-Aug	10-Aug	6/1/16	70	70	0		
2016	16A0756	Check2	2	2	13	15	32	2	0	Check	8-Aug	11-Aug	6/1/16	68	71	-3		
2016	16A0757	Wh10034R	2	2	13	14	32	99	1	Panel	27-Jul	1-Aug	6/1/16	56	61	-5		
2016	16A0758	IL696a	2	2	13	13	32	99	1	Panel	11-Aug	13-Aug	6/1/16	71	73	-2		
